Open,High,Close,Low,Volume,Date
1.09,1.13,1.12,1.085,495884,12-02-2019
1.115,1.14,1.135,1.11,595443,13-02-2019
1.135,1.145,1.105,1.07,1099469,14-02-2019
1.11,1.125,1.12,1.105,507021,15-02-2019
1.11,1.115,1.1,1.085,498874,18-02-2019
1.09,1.17,1.155,1.09,557403,19-02-2019
1.15,1.165,1.155,1.13,579832,20-02-2019
1.14,1.16,1.14,1.13,284274,21-02-2019
1.14,1.15,1.145,1.13,307712,22-02-2019
1.165,1.225,1.205,1.16,1069924,25-02-2019
1.23,1.32,1.31,1.185,2112093,26-02-2019
1.45,1.62,1.59,1.445,5171361,27-02-2019
1.625,1.655,1.535,1.505,3131687,28-02-2019
1.525,1.525,1.5,1.44,2711340,01-03-2019
1.51,1.67,1.655,1.5,2677766,04-03-2019
1.63,1.65,1.59,1.53,2145115,05-03-2019
1.58,1.58,1.52,1.505,1495270,06-03-2019
1.51,1.51,1.47,1.455,1418119,07-03-2019
1.47,1.495,1.405,1.395,1607618,08-03-2019
1.395,1.45,1.38,1.37,1180419,11-03-2019
1.4,1.42,1.35,1.35,1387059,12-03-2019
1.36,1.41,1.355,1.34,1253945,13-03-2019
1.35,1.37,1.34,1.33,904314,14-03-2019
1.335,1.385,1.36,1.335,1826256,15-03-2019
1.375,1.375,1.345,1.33,637712,18-03-2019
1.365,1.37,1.35,1.33,598904,19-03-2019
1.35,1.375,1.375,1.3,1200710,20-03-2019
1.38,1.385,1.355,1.34,679810,21-03-2019
1.37,1.435,1.39,1.37,1088420,22-03-2019
1.36,1.365,1.34,1.31,1069687,25-03-2019
1.35,1.37,1.33,1.33,436003,26-03-2019
1.36,1.36,1.33,1.325,834823,27-03-2019
1.345,1.345,1.31,1.31,713140,28-03-2019
1.315,1.4,1.385,1.315,927353,29-03-2019
1.41,1.445,1.44,1.4,1116328,01-04-2019
1.445,1.525,1.52,1.445,1917316,02-04-2019
1.53,1.53,1.45,1.43,1409273,03-04-2019
1.45,1.5,1.475,1.45,774272,04-04-2019
1.48,1.49,1.46,1.447,637949,05-04-2019
1.47,1.475,1.45,1.45,435133,08-04-2019
1.465,1.465,1.45,1.415,688397,09-04-2019
1.435,1.475,1.44,1.42,1140219,10-04-2019
1.45,1.455,1.44,1.43,543219,11-04-2019
1.43,1.47,1.47,1.42,557548,12-04-2019
1.475,1.485,1.46,1.45,650303,15-04-2019
1.485,1.485,1.45,1.445,462430,16-04-2019
1.45,1.477,1.46,1.45,712130,17-04-2019
1.45,1.46,1.45,1.405,839060,18-04-2019
1.455,1.455,1.455,1.43,564998,23-04-2019
1.46,1.475,1.455,1.45,593873,24-04-2019
1.455,1.46,1.435,1.41,452491,26-04-2019
1.42,1.43,1.385,1.36,792382,29-04-2019
1.37,1.41,1.395,1.36,450974,30-04-2019
1.385,1.45,1.44,1.385,493529,01-05-2019
1.435,1.44,1.415,1.4,369821,02-05-2019
1.415,1.415,1.38,1.37,886404,03-05-2019
1.38,1.395,1.345,1.345,466683,06-05-2019
1.34,1.36,1.35,1.28,1630261,07-05-2019
1.425,1.74,1.68,1.425,8044123,08-05-2019
1.79,1.97,1.77,1.725,7987734,09-05-2019
1.775,1.805,1.71,1.68,3884084,10-05-2019
1.74,1.81,1.8,1.695,2406663,13-05-2019
1.75,1.85,1.8,1.72,2394235,14-05-2019
1.82,1.925,1.905,1.805,2327842,15-05-2019
1.935,1.96,1.945,1.895,2846006,16-05-2019
1.94,1.95,1.85,1.835,2079934,17-05-2019
1.88,1.915,1.86,1.82,1394365,20-05-2019
1.87,1.923,1.92,1.81,2091678,21-05-2019
1.94,2.0,2.0,1.935,2490328,22-05-2019
1.98,1.98,1.95,1.88,2511733,23-05-2019
1.925,1.962,1.94,1.905,1302131,24-05-2019
1.93,1.93,1.875,1.855,1409298,27-05-2019
1.895,1.915,1.9,1.87,2098086,28-05-2019
1.89,1.905,1.9,1.835,1418735,29-05-2019
1.845,1.9,1.85,1.845,847432,30-05-2019
1.85,1.855,1.81,1.79,862530,31-05-2019
1.8,1.825,1.78,1.76,1376156,03-06-2019
1.79,1.8,1.715,1.7,1275421,04-06-2019
1.74,1.785,1.735,1.715,1560111,05-06-2019
1.755,1.755,1.68,1.675,1118930,06-06-2019
1.695,1.725,1.69,1.675,804434,07-06-2019
1.7,1.72,1.7,1.673,859616,11-06-2019
1.71,1.84,1.825,1.71,2286363,12-06-2019
1.81,1.81,1.72,1.71,1331055,13-06-2019
1.715,1.745,1.71,1.7,792547,14-06-2019
1.71,1.795,1.73,1.71,1325272,17-06-2019
1.735,1.755,1.72,1.72,671942,18-06-2019
1.72,1.775,1.735,1.72,906396,19-06-2019
1.735,1.74,1.7,1.675,878420,20-06-2019
1.7,1.7,1.65,1.602,2593196,21-06-2019
1.655,1.67,1.625,1.615,1460121,24-06-2019
1.625,1.655,1.62,1.595,1151923,25-06-2019
1.61,1.61,1.585,1.575,1387020,26-06-2019
1.59,1.62,1.565,1.538,1232369,27-06-2019
1.58,1.655,1.63,1.57,1509943,28-06-2019
1.63,1.63,1.59,1.565,965756,01-07-2019
1.575,1.675,1.65,1.57,1205426,02-07-2019
1.68,1.71,1.68,1.665,1240949,03-07-2019
1.67,1.68,1.64,1.6,500846,04-07-2019
1.64,1.697,1.66,1.64,579974,05-07-2019
1.655,1.675,1.655,1.63,306683,08-07-2019
1.635,1.665,1.615,1.595,683258,09-07-2019
1.62,1.65,1.62,1.61,689998,10-07-2019
1.615,1.635,1.62,1.59,1010463,11-07-2019
1.61,1.66,1.635,1.61,604576,12-07-2019
1.62,1.65,1.62,1.59,612402,15-07-2019
1.62,1.65,1.65,1.605,526885,16-07-2019
1.65,1.715,1.705,1.62,903214,17-07-2019
1.7,1.7,1.645,1.64,598789,18-07-2019
1.645,1.67,1.655,1.625,296254,19-07-2019
1.785,1.87,1.83,1.76,3631544,22-07-2019
1.815,1.82,1.785,1.735,1437555,23-07-2019
1.815,1.815,1.76,1.75,639134,24-07-2019
1.775,1.79,1.77,1.76,559403,25-07-2019
1.79,1.835,1.815,1.78,723719,26-07-2019
1.835,1.895,1.88,1.81,657992,29-07-2019
1.88,1.885,1.82,1.82,713392,30-07-2019
1.82,1.835,1.825,1.795,550630,31-07-2019
1.81,1.83,1.8,1.793,384692,01-08-2019
1.8,1.83,1.825,1.795,381060,02-08-2019
1.83,1.845,1.77,1.76,951788,05-08-2019
1.705,1.705,1.655,1.6,1487356,06-08-2019
1.68,1.705,1.6,1.59,2364751,07-08-2019
1.66,1.68,1.6,1.585,959778,08-08-2019
1.62,1.63,1.6,1.59,681311,09-08-2019
1.6,1.622,1.59,1.57,844443,12-08-2019
1.6,1.6,1.54,1.53,953077,13-08-2019
1.55,1.575,1.55,1.505,886128,14-08-2019
1.5,1.505,1.485,1.465,586883,15-08-2019
1.5,1.51,1.47,1.465,781673,16-08-2019
1.5,1.51,1.5,1.46,713166,19-08-2019
1.52,1.57,1.54,1.52,982555,20-08-2019
1.525,1.55,1.53,1.505,495303,21-08-2019
1.525,1.55,1.495,1.49,1002758,22-08-2019
1.5,1.52,1.44,1.425,1280231,23-08-2019
1.41,1.44,1.415,1.36,1181172,26-08-2019
1.53,1.635,1.585,1.48,3299427,27-08-2019
1.65,1.88,1.865,1.625,3931927,28-08-2019
1.85,1.85,1.825,1.77,2262324,29-08-2019
1.84,1.9,1.855,1.78,2766587,30-08-2019
1.87,1.88,1.845,1.81,884801,02-09-2019
1.845,1.875,1.825,1.81,943489,03-09-2019
1.815,1.86,1.84,1.775,1079914,04-09-2019
1.78,1.875,1.875,1.78,959117,05-09-2019
1.88,1.955,1.88,1.85,2104675,06-09-2019
1.89,1.935,1.905,1.87,1192367,09-09-2019
1.92,1.94,1.94,1.875,924295,10-09-2019
1.915,1.975,1.975,1.895,1847548,11-09-2019
1.95,1.955,1.945,1.91,1176138,12-09-2019
1.92,1.96,1.96,1.91,946185,13-09-2019
1.97,2.0,1.97,1.945,1840173,16-09-2019
1.96,2.015,1.945,1.915,1535441,17-09-2019
1.975,1.99,1.96,1.93,560039,18-09-2019
1.965,1.975,1.965,1.905,1111028,19-09-2019
1.94,2.07,2.02,1.94,1451715,20-09-2019
2.02,2.04,2.01,1.985,680687,23-09-2019
2.01,2.03,1.96,1.96,781726,24-09-2019
1.965,1.985,1.96,1.935,678900,25-09-2019
2.02,2.47,2.42,2.02,7448653,26-09-2019
2.45,2.54,2.52,2.375,4664792,27-09-2019
2.53,2.71,2.55,2.5,5297056,30-09-2019
2.52,2.55,2.51,2.45,1644372,01-10-2019
2.49,2.53,2.51,2.47,1223520,02-10-2019
2.45,2.46,2.4,2.355,1876599,03-10-2019
2.4,2.43,2.36,2.3,1287652,04-10-2019
2.36,2.41,2.38,2.29,783844,07-10-2019
2.38,2.44,2.32,2.26,1533518,08-10-2019
2.3,2.34,2.32,2.27,1319481,09-10-2019
2.31,2.31,2.22,2.2,1621706,10-10-2019
2.28,2.28,2.22,2.18,821827,11-10-2019
2.26,2.34,2.23,2.2,1175619,14-10-2019
2.23,2.24,2.2,2.18,694700,15-10-2019
2.2,2.21,2.13,2.09,1495894,16-10-2019
2.08,2.11,2.07,1.975,3705209,17-10-2019
2.04,2.06,2.0,1.99,1256716,18-10-2019
1.96,2.01,1.98,1.945,1651325,21-10-2019
1.98,2.04,2.01,1.955,1097024,22-10-2019
2.0,2.04,1.98,1.97,928047,23-10-2019
2.0,2.01,1.99,1.96,1010920,24-10-2019
1.96,2.02,1.985,1.96,635017,25-10-2019
1.98,2.04,2.0,1.97,608704,28-10-2019
2.0,2.01,1.975,1.965,811228,29-10-2019
1.99,2.0,1.93,1.895,1237020,30-10-2019
1.925,1.96,1.95,1.903,947542,31-10-2019
1.94,1.967,1.93,1.915,534518,01-11-2019
1.92,2.0,1.985,1.92,683862,04-11-2019
1.97,2.04,2.0,1.97,765349,05-11-2019
2.0,2.08,2.05,2.0,827564,06-11-2019
2.02,2.09,2.06,1.98,891687,07-11-2019
2.07,2.18,2.16,2.05,1462927,08-11-2019
2.15,2.15,2.1,2.05,1115808,11-11-2019
2.1,2.16,2.12,2.08,586672,12-11-2019
2.13,2.14,2.09,2.07,505985,13-11-2019
2.1,2.19,2.15,2.06,861934,14-11-2019
2.15,2.15,2.13,2.08,498212,15-11-2019
2.12,2.13,2.08,2.03,721120,18-11-2019
2.06,2.09,2.06,2.04,677792,19-11-2019
2.05,2.12,2.06,2.03,757434,20-11-2019
2.04,2.11,2.04,2.03,618312,21-11-2019
2.05,2.09,2.02,1.995,678790,22-11-2019
2.08,2.13,2.08,2.02,1242450,25-11-2019
2.08,2.14,2.13,2.07,544461,26-11-2019
2.13,2.17,2.04,2.01,1443864,27-11-2019
2.04,2.08,2.05,2.02,194502,28-11-2019
2.03,2.05,1.955,1.95,1073699,29-11-2019
1.95,2.005,1.975,1.925,766988,02-12-2019
1.975,1.995,1.97,1.93,962713,03-12-2019
1.95,2.01,1.97,1.93,1259904,04-12-2019
1.95,2.02,1.99,1.95,475126,05-12-2019
1.99,1.995,1.99,1.965,681189,06-12-2019
2.0,2.05,2.04,1.995,285448,09-12-2019
2.01,2.05,2.01,2.0,460250,10-12-2019
2.01,2.05,2.01,1.985,407366,11-12-2019
2.0,2.05,2.0,1.985,368945,12-12-2019
2.0,2.02,1.985,1.965,536894,13-12-2019
1.98,2.015,1.99,1.965,436947,16-12-2019
2.0,2.01,1.945,1.94,746457,17-12-2019
1.935,1.945,1.9,1.89,1297553,18-12-2019
1.89,1.895,1.865,1.835,1049119,19-12-2019
1.875,1.875,1.85,1.82,2046127,20-12-2019
1.825,1.845,1.82,1.805,606815,23-12-2019
1.835,1.845,1.81,1.795,745568,24-12-2019
1.835,1.865,1.855,1.83,626000,27-12-2019
1.85,1.888,1.885,1.845,430745,30-12-2019
1.86,1.875,1.84,1.83,462811,31-12-2019
1.83,1.865,1.865,1.815,283144,02-01-2020
1.865,1.93,1.855,1.85,401827,03-01-2020
1.845,1.87,1.83,1.805,833876,06-01-2020
1.85,1.87,1.84,1.815,782650,07-01-2020
1.85,1.885,1.855,1.835,848101,08-01-2020
1.855,1.915,1.88,1.845,792503,09-01-2020
1.9,1.995,1.955,1.88,1879507,10-01-2020
1.96,2.0,2.0,1.885,1122974,13-01-2020
2.0,2.1,2.07,1.985,1394815,14-01-2020
2.07,2.07,2.045,2.02,382424,15-01-2020
